Actor,NomalIndex,SlowIndex,NoplayIndex,FarmerIndex,MerchantIndex,HardIndex,Group
427972,-0.787151823,-1.274931632,1.355846551,-0.344945912,0.327562283,-0.953376403,2
427985,-0.769440972,-1.345450794,1.38843483,-0.377766391,0.361854096,-0.972724751,2
428044,2.463691309,0.64246644,0.13011879,-0.172407905,-0.94596947,-0.554464548,2
428058,-0.184273594,0.548848447,0.327784345,0.854487871,-0.061745649,0.300059873,2
428062,-0.190163269,0.660275299,0.376326177,1.018726992,-0.094405029,0.379344977,2
428067,0.357462453,-0.322586883,-0.325374551,-0.095510729,-0.187378257,-0.463565233,2
428071,-0.00846462,-1.429434729,0.718425387,-0.195031128,0.362204747,-0.549211234,2
428074,-0.228884364,-1.658636316,0.613692096,-0.102387403,0.22190262,-0.598700404,2
428075,-0.313537984,-1.508893213,0.804388529,-0.153997373,0.082407945,-0.723590074,2
428076,-0.310079469,-1.408033649,0.838429005,-0.123011289,0.040537456,-0.700697217,2
428080,-0.996876297,-2.46857975,1.207130345,-0.466368949,0.388104061,-1.173184679,2
428081,-0.249174847,-1.127461867,0.619707633,-0.432065669,1.612115245,-0.08054241,2
428082,-0.263643424,-1.424610619,0.856400976,-0.194482915,0.031620096,-0.749707138,2
428088,-0.084607386,-1.366514376,0.846338037,-0.216885346,0.18078841,-0.655561194,2
428090,-0.157538231,-1.416522209,0.836988894,-0.176906925,0.14744541,-0.670494948,2
428173,2.184561143,1.285009101,0.368812554,-0.50719644,-0.657824242,-0.124796359,2
428200,1.055616906,0.903198276,0.832511812,-0.484202412,-0.116755545,-0.349749817,2
428213,-3.335899333,1.177818692,-3.538230111,-0.814889653,0.351156374,-0.218238833,2
428215,2.488419409,1.904698462,-0.547244676,-1.068749876,3.699793988,1.905656995,2
428216,-3.858817718,1.00108509,-4.103970021,-0.869358218,0.356405968,-0.260001709,2
428220,-4.036594615,0.741627773,-4.898383219,-1.075037741,0.04727055,-0.355930186,2
428224,-4.490462518,0.910460387,-5.345648804,-1.502455404,0.37196156,-0.525608482,2
428262,6.586058984,-2.303008121,-3.513676112,1.812015988,-0.012347303,-0.868653658,2
428275,-0.941059543,-2.148333374,1.360131635,1.082508497,0.2329282,1.004781873,2
428364,7.091225543,-2.450974434,-4.352755975,2.342027636,-0.904402961,-1.063314997,2
428496,-0.728340835,-0.878874166,0.421751275,-0.063601541,-0.097863193,-0.59469103,2
428504,0.663889984,0.667416622,0.321575721,0.368149213,0.035417488,0.153107068,2
428581,-1.064729091,-2.438530115,1.372735892,-0.514385062,0.772116442,-1.120605324,2
428598,-0.203987651,-1.03767617,0.11941253,0.196730345,-0.528499054,-0.996220728,2
428623,3.867774026,-0.132997018,-1.119551762,0.46273175,-1.489504074,-0.841360004,2
428630,-0.235371065,-2.785787384,0.966174654,-0.653237764,-0.905194728,-0.580535671,2
428631,0.248818262,-2.67677658,0.705931524,-0.392208167,-0.738193841,-1.18478072,2
428635,-0.320403225,-2.65959108,0.935911199,-0.587238854,-0.626142614,-0.740077317,2
428675,-0.813588113,-2.24668714,1.075924051,-0.253189292,0.248303066,-1.264344064,2
428676,0.181380815,1.532990313,0.788286028,-0.39783047,0.024698887,-0.335922066,2
428683,-1.213338519,-2.508919518,1.355232331,-0.511930777,0.724648477,-1.182344668,2
428728,1.762037401,1.983051275,0.396076767,-0.537797477,-0.476368403,-0.085839436,2
428813,-0.022837062,1.817345538,0.33411071,-0.233529423,0.06652974,0.04675752,2
428819,-0.757271462,-4.286760409,1.208023651,-2.813701481,-3.125580817,3.792277142,2
428832,2.410484031,-0.170000762,-0.483033499,0.303032029,-0.313259496,-0.621975044,2
428872,-1.070516069,0.656732827,0.332894659,1.148804716,0.20331087,0.294246741,2
428875,-1.118631282,0.668400366,0.324674357,1.133188685,0.160049218,0.266793876,2
428921,2.693286305,0.267254503,-0.445147743,-0.200877013,-1.589558619,-0.048972633,2
428953,2.474723907,1.270012619,0.057193094,-0.321171338,-1.015168406,-0.316624843,2
429030,-1.601580304,-2.305753259,0.751410892,-0.36988414,0.967054502,-0.882072726,2
429031,1.344960811,2.022871889,0.755524818,-1.080421027,1.657637804,0.605449867,2
429073,-0.617048313,-3.755382861,1.401689085,-1.731716741,-1.394396159,1.470562663,2
429076,-1.019822964,0.663584247,0.430865273,1.093013045,0.188366602,0.256374262,2
429082,-1.734474868,0.365812113,0.03015768,3.440608916,-0.212180616,1.811494686,2
429084,-0.949662077,0.511249005,0.167518175,2.810023091,-0.454576867,1.541439359,2
429091,2.766799069,-0.448975751,-1.133902484,0.312563538,-0.074204271,0.035594095,2
429119,1.31809095,2.082853308,0.55859294,-0.856027279,1.338855462,0.424745556,2
429120,-0.746005591,-0.960617634,0.794244907,-0.617219246,0.080410347,-0.076122902,2
429124,-0.128476866,-0.957185944,1.108967837,-0.813571705,-0.371222944,-0.267456327,2
429134,-0.485282687,-1.040537464,0.706675874,-0.666185569,-0.003658141,0.229815548,2
429137,-0.100661945,-1.166439876,0.953216686,-0.887322292,-0.503116155,-0.024732722,2
429164,-0.210071124,-2.066337988,1.240499552,-0.527541637,0.441817204,-0.951433848,2
429176,-0.873670884,0.189809601,-1.02375141,-0.754428433,-0.729734842,0.677192572,2
429178,-0.68959376,0.342433151,-0.84383727,-0.830276012,-0.763779501,0.47251964,2
429180,-0.64223014,0.225861139,-1.161165298,-0.924939519,-0.790399369,0.790895464,2
429183,-0.784721746,0.148907292,-1.152589379,-0.882351367,-0.85290345,0.889045443,2
429190,-0.762788966,0.300971429,-1.221254169,-0.922581821,-0.727474073,0.517150847,2
429197,-0.91859473,0.235193723,-1.090905006,-0.910132496,-0.962270163,0.675553129,2
429215,1.572214211,1.413948102,0.919739646,-1.025877636,0.69740823,-0.031072293,2
429263,-0.38958509,0.353898599,0.014235862,0.144798698,-0.316461184,-0.529312636,2
429281,-0.021584937,1.944208366,0.357532755,-0.259485019,0.125273192,-0.060215032,2
429309,2.386603793,0.695840954,-0.226360744,-0.004765425,-1.452825218,-0.636687931,2
429310,1.535482786,2.243358864,0.437846165,-0.764993354,0.590874721,0.273781531,2
429333,0.738276964,0.695265614,0.207285221,-0.272097965,-0.436951929,-0.125036864,2
429336,0.293676662,-2.67211697,0.731954166,-0.11778333,-0.523081394,-1.147837375,2
429337,0.52379027,-2.710616887,0.594988937,0.139376023,-0.615581914,-1.516620609,2
429342,-0.279262358,-2.326875756,1.045346926,-0.183331094,0.022991898,-1.157156018,2
429346,-0.224633181,-2.435993355,1.073521632,-0.188876083,-0.09942166,-1.126805097,2
429366,3.855491587,0.771164655,-0.715306764,-0.263307957,-0.449544381,-0.368015536,2
429374,-0.187241574,0.701507006,0.255548351,-0.042829439,-0.270101071,-0.257731472,2
429375,-0.55170179,0.643111909,0.199221293,0.021711563,-0.225562571,-0.23600225,2
429378,-0.069082699,0.707205896,0.249682245,-0.053759811,-0.405291368,-0.260197305,2
429379,-0.206374867,0.639084279,0.099360503,0.021865535,-0.102450366,-0.145677793,2
429381,-0.196124962,0.652097294,0.194579821,-0.028192876,-0.432203484,-0.288063687,2
429459,1.920295202,0.216845613,0.087402762,0.763252719,-0.520976597,0.011951862,2
429470,-0.360977225,0.948648904,0.460995922,1.307610073,0.105296573,0.628046803,2
429483,5.320545974,-0.615222046,-2.782880177,-1.80014897,10.35072642,5.205844415,1
429531,-1.308694756,-2.530463434,1.228997791,-0.396166572,0.554251265,-0.611253472,2
429536,-0.680687794,-2.735319353,1.221072962,-0.474329558,0.418603464,-1.052622462,2
429545,-0.649409904,-2.714983318,1.356048608,-0.467250407,0.398231525,-1.078687856,2
429548,-0.532539758,-2.514093455,1.232681189,-0.552659812,0.497715609,-0.991947477,2
429552,-0.657572755,-2.760125627,1.21968042,-0.598080414,0.194616666,-0.84814743,2
429566,1.415464358,2.043875273,0.400625844,-0.652422757,-0.584448849,0.186222415,2
429576,1.732770866,-3.442319102,-0.48207721,0.386123989,-0.824240957,-1.464175958,2
429595,2.159206147,1.734844743,0.137925759,-0.454640468,-1.038713627,-0.120009712,2
429608,4.587974065,-0.086359513,-1.854939242,-1.974106622,8.988185049,4.60867129,1
429615,0.689142991,1.318927815,0.571474751,-0.440593832,-0.562168458,-0.248719501,2
429624,-0.087012244,0.505372633,0.478049218,0.020260272,-0.468986401,-0.330659967,2
429646,-0.194231767,1.26399014,0.705292815,-0.17919483,-0.045734915,-0.329492665,2
429686,-3.85842904,0.708062122,-3.178322291,-0.099949773,0.402751797,-0.001048097,2
429687,-5.507766855,0.466901724,-6.626224976,-1.94304063,0.451655674,-0.761827452,2
429689,-5.489965475,0.35688024,-5.838391604,-1.037245359,0.429269809,-0.393207578,2
429710,1.344053598,2.068418514,0.635211963,-0.725069394,-0.219997228,0.189537786,2
429804,-1.038289258,0.843886559,0.275206875,1.092470235,0.243884157,0.373307267,2
429877,1.441576538,1.033235644,1.271422679,-0.980166947,1.204138542,0.347429502,2
429907,4.271329468,-1.289669411,-0.793515322,0.431920057,-1.682365185,-1.230545657,2
429910,3.068140974,-1.352914234,-0.082946852,-0.093401012,-0.394310491,-0.102909192,2
429920,-0.313688046,-3.774514567,0.856424884,-1.457136743,-0.884330896,1.332062232,2
429921,-0.08692446,-3.760628896,0.787539809,-1.317950476,-0.617404387,1.194286154,2
429922,-0.132953544,-4.46068874,0.518878407,-2.02960874,-1.912739455,2.808113014,2
429923,-0.186087284,-4.1805363,0.872427507,-2.206767062,-1.751685347,2.9187969,2
429925,-1.79535005,-2.586677306,1.400444128,1.104885762,0.664520954,-0.270719171,2
429927,2.152069154,0.680560334,0.750727978,-0.683354796,-1.154297126,0.00804346,2
429953,7.879317764,-4.791541829,-5.103005553,2.520874012,-0.552020382,-0.965247199,2
429967,-1.267242459,0.699960304,-1.44878529,-1.035919073,-0.160419479,-0.042701926,2
429971,-1.287053222,1.02496802,-1.146454104,-0.83556495,0.168164056,-0.490639833,2
429972,-0.775924249,0.868733519,-1.253939304,-0.834744234,-0.249805677,-0.46445844,2
429974,-0.956688247,0.962133663,-1.12771977,-0.821401093,-0.222094781,-0.509996064,2
429975,-1.780057495,0.806173597,-0.009855915,4.052286113,-0.125275795,1.903833229,0
429994,-0.413024873,0.966412955,0.33717395,1.062381332,-0.201973453,1.269143605,2
429997,-0.806511488,0.688270273,0.006140219,1.255592171,-0.213977038,0.78933183,2
429999,-0.673966855,0.984580359,0.253872679,1.764834431,0.009676282,1.405050619,2
430002,-0.600731747,0.949121203,0.351694285,1.451166535,-0.26026616,1.473806159,2
430003,-0.399449356,1.091486041,0.188896179,1.61279519,0.12632448,1.113117295,2
430024,-0.524585707,0.353416114,-0.052106092,1.579381691,-0.130613467,0.583652863,2
430025,0.727402396,0.015840273,-0.103682299,-0.100735635,-0.63314743,-0.118720935,2
430028,-0.995351507,0.66476225,0.219895255,1.910534431,0.271318341,0.880242979,2
430035,0.899815951,0.139896051,0.015775593,-0.155931708,-0.681557567,-0.14839392,2
430038,-0.740160721,0.896797814,0.313805206,1.606767018,-0.266009851,1.572806857,2
430040,-1.391727903,-2.235179044,0.957650747,-0.424039582,0.768458763,-0.983418447,2
430057,-1.056518732,-2.164611159,1.147394199,-0.565313597,0.621885802,-0.621539893,2
430079,-1.074171885,0.987270975,0.194458568,1.840639457,0.422864102,0.931495738,2
430081,-0.888893873,1.130129277,0.334662592,1.233090597,0.265555406,0.522007491,2
430084,-0.358751933,0.827260422,0.151930063,1.370087799,-0.454427082,0.881441017,2
430102,1.119208521,-0.517328208,-0.409645791,2.815817639,-1.2939969,0.569364523,2
430110,0.707175798,-1.240028945,-0.152316566,-0.125901253,-0.915832279,-0.878350648,2
430111,0.517580766,-1.284022762,-0.243069754,0.086686453,-1.063009821,-0.868387974,2
430117,0.11386151,-1.410135939,-0.559618211,0.124011807,-1.205820816,-0.813745126,2
430125,-0.387372561,-1.126938339,-0.494968278,-0.290144151,-0.746008915,-0.804216987,2
430126,-0.110875433,-0.217445574,-0.144951666,-0.185622641,0.258038931,-0.22073514,2
430138,1.184196977,-0.523628566,-0.751190306,0.287115673,-0.704040769,-0.691812572,2
430144,-0.658716976,-1.723859128,1.440882163,-0.348302883,0.715631446,-0.865124418,2
430217,-0.666361305,-2.049400093,1.048996663,-0.541741767,0.332556847,-1.044799148,2
430218,0.038163664,-2.276930661,0.938201683,-0.557638026,-0.448134943,-1.088586782,2
430222,-0.267964178,-2.121908238,1.251251337,-0.456554338,-0.246004426,-1.103100402,2
430225,-0.413151991,-1.971322902,1.328604932,-0.486385588,-0.005496131,-1.093588777,2
430235,7.67502234,-3.247517474,-4.551994236,2.415114074,0.336676138,-0.919245273,2
430254,4.613572434,-0.856431807,-1.787366721,0.702464399,-0.810923911,-0.566207017,2
430255,-0.714884479,-2.507944025,0.886194207,-0.328174713,0.678692406,-0.853552667,2
430270,-0.669223215,-2.757621551,0.82980307,-0.332847799,0.746200908,-0.902101157,2
430284,-0.708575184,-2.586404769,1.030045354,-0.362370788,0.62477284,-0.94870746,2
430291,1.176040367,2.363351238,0.574328457,-0.78937524,1.012228937,0.341095552,2
430293,-0.486855568,-3.592346808,0.987572345,-1.780151101,-1.382600439,2.138985093,2
430304,2.376191768,1.003782686,0.182228528,-0.383738364,-0.797952544,-0.289594623,2
430326,0.122350513,1.630768352,0.513739409,-0.410256673,0.439386466,0.026613679,2
430359,-0.268661062,1.393410726,0.460454551,0.580062994,0.396625444,0.34801806,2
430363,-0.400603407,1.251974243,0.414980466,0.674694775,0.393021311,0.354853237,2
430364,-0.065508272,1.201935935,0.345484525,0.870167504,0.027572863,0.449290214,2
430365,-0.269243542,1.005304737,0.178464282,0.860079139,-0.062174523,0.371148841,2
430366,1.264401658,2.159390889,0.676692303,-0.558598471,-0.229739063,-0.117395987,2
430367,0.209885494,1.290023748,0.441452976,0.464566127,-0.282279352,0.204526218,2
430369,-1.176316739,0.971308878,0.261826493,1.711780581,0.24057387,0.690987511,2
430371,-0.467795179,1.324003755,0.507366472,0.961452489,0.264354136,0.423834559,2
430373,0.211155929,1.013138548,0.098378037,0.596411752,0.011986581,0.381733908,2
430412,-1.217268946,-2.47480589,1.064335607,-0.546862922,0.825018058,-0.651151853,2
430433,3.813465936,-0.048484567,-0.886927071,-0.013421268,-0.223173455,-0.15211446,2
430442,-0.161071526,-2.335203371,0.724157363,1.046252759,0.648803646,0.421485514,2
430443,-0.268152983,-1.126215347,0.557413694,1.368576269,-0.183697577,2.188799646,2
430444,-0.272693792,-1.756200509,0.861804167,1.77328728,0.585968175,1.026229609,2
430445,-0.955041706,0.246282627,0.102820928,1.446617343,0.809097339,0.683430202,2
430446,-0.187406441,-2.107942162,1.094334178,1.16606523,0.211936095,1.694704228,2
430453,1.519066842,2.070105272,0.565176332,-0.668996427,0.169872402,-0.13712727,2
430473,-0.143361204,-3.534479732,1.127610443,-2.021471307,-2.200136039,2.113037926,2
430474,0.034196427,-2.27469406,0.720418819,0.93207528,0.523303216,0.390312566,2
430476,-0.268763864,-1.066799084,0.765272223,1.265378845,0.928695088,0.432538921,2
430477,0.002192934,-1.576371614,0.889360188,0.960171507,0.813501092,0.294429654,2
430482,-0.081043814,-3.632937848,0.999599421,-1.993284008,-2.023452136,2.263468264,2
430483,-0.739696246,-2.181162819,1.523123562,-0.805217345,0.385134624,-0.696551714,2
430484,-0.399472293,-2.52726037,1.447489016,-1.0295412,0.03949473,-0.255680914,2
430487,-0.343284314,-3.300795438,1.567635303,-1.847999162,-1.167611298,1.410807426,2
430501,1.714100975,0.856505318,0.302379975,-0.088034834,-0.603060679,-0.258101208,2
430504,-1.821623093,0.619959612,-0.00546398,4.251066325,-0.100511886,1.949468743,0
430513,-2.148485707,-2.713542607,1.406682446,2.05866193,0.778804982,0.041649898,2
430514,-0.602722141,1.904419719,0.201338606,0.877776682,0.15317298,0.495310315,2
430516,-0.003858316,1.734939735,0.104626897,0.699135448,-0.358783501,0.404270392,2
430517,-0.311968534,0.764934929,0.359146253,1.493669569,0.061627494,0.739222819,2
430521,-0.703259048,0.543094746,0.331669027,1.440524183,-0.063837428,0.49944988,2
430535,-1.244544084,-2.74248141,0.896213961,-0.587885319,0.837890654,-0.353319673,2
430537,-0.847840239,-2.8669027,0.842414398,-0.538904922,0.109098619,-0.730915797,2
430545,-0.960399787,0.292452761,-0.573679956,-0.385281856,0.025620695,-0.53810866,2
430546,-1.417372486,0.688010258,-0.771802218,-0.311083999,0.104780099,-0.368238436,2
430549,-1.080397967,0.345861788,-1.112277811,-0.513367303,-0.091716503,-0.491886436,2
430553,-0.134627618,1.497014009,0.768541181,0.101078016,-0.098350892,-0.028245401,2
430558,-0.923748803,-2.467976812,0.958969226,-0.325461836,0.650226399,-0.950269609,2
430564,-0.558941456,-2.800214812,0.62155169,-0.209633259,0.705889652,-0.946111509,2
430569,-0.78385471,-2.530436241,0.905282924,-0.308662295,0.684722281,-0.888938355,2
430573,-0.631860753,-2.77982342,0.793734433,-0.479826105,0.511011893,-0.651587154,2
430578,-0.213273007,-2.827772275,1.023323768,-1.61130708,-1.94761257,1.693866495,2
430588,-0.348870366,-2.705380283,1.05598926,-1.452872922,-1.594791015,1.334037583,2
430634,0.096433101,1.341673054,0.569683367,-0.323360871,-0.317849081,-0.195825366,2
430699,0.072278585,0.92163807,0.663082198,0.141345307,-0.974986788,1.041830134,2
430701,-0.282514961,1.055341923,0.755979684,0.229508839,-0.675105768,1.064235331,2
430705,-0.190208626,1.011675422,0.722422959,0.223329491,-0.79358659,1.069261067,2
430706,-0.090464047,0.965240192,0.705790887,0.203190387,-0.833248721,1.071189327,2
430719,-0.185979893,1.334821401,0.794040778,-0.006794244,-0.326937636,0.313352312,2
430721,-0.36717611,1.42633455,0.799720196,0.288568021,-0.096188627,0.260787438,2
430722,-0.185593381,1.332403798,0.793196002,0.013590869,-0.330034871,0.324056832,2
430724,-0.331116177,1.353422072,0.755004915,0.558189215,-0.208200166,0.391857718,2
430742,2.495912708,0.646998409,0.391554022,-0.94045013,0.986400531,0.36528341,2
430781,1.311774489,0.99181165,0.480131495,-0.492363217,-0.237081374,-0.082175781,2
430804,11.18386776,-5.758663074,-7.601725054,4.061833108,0.015049855,-1.40516194,2
430837,-1.217283328,-3.251995109,0.168733665,-1.136939102,0.536533631,-0.32828757,2
430838,-1.938950341,-3.582229247,0.541926316,1.282889599,0.219081387,1.41404642,2
430868,5.058360394,-0.999358767,-2.406423252,1.34397115,-2.282967627,-1.12345649,2
430900,-2.151030687,1.597725687,-2.472573425,-1.006810682,0.307034768,-0.27268995,2
430913,4.466144226,-1.285349807,-1.396751798,0.69993801,-0.071601636,-0.891420375,2
430915,3.453929339,0.58354346,-0.263140117,-0.777963772,0.870556497,0.21587479,2
430932,6.345368889,-3.313296816,-2.94848431,1.561121602,-0.721602168,-1.401696915,2
430952,1.597329547,1.392697569,0.87589617,-1.086792118,0.951026348,0.138531917,2
430954,-1.47702911,1.205609998,0.259752047,2.586664354,0.289011278,1.204515948,2
430955,-0.601237089,1.296261329,0.482699764,0.872356634,0.146779752,0.306975875,2
430957,-0.635510708,1.31811639,0.47561207,0.971282838,0.162751118,0.370604727,2
430972,5.13523291,-1.559577115,-2.384835914,1.24663595,-0.290662623,-0.827423618,2
430975,-0.791865724,-2.739951188,1.120325458,-0.62768513,0.385255614,-0.589116489,2
430981,5.459590718,-2.938192901,-3.256424698,1.316290382,2.187323294,0.454272403,2
430982,-0.472141825,-2.868669582,0.620851472,-0.474168529,0.295166672,-1.296023272,2
430984,-0.540111976,-2.874846955,0.600897412,-0.503556087,0.333972318,-1.317066782,2
431001,-0.239202544,1.428811106,0.169425467,1.164828684,-0.204309751,0.609466852,2
431012,-0.600834365,-2.521433331,1.186571279,-0.482692607,0.359238379,-1.015844415,2
431013,-0.699855191,-2.51623015,0.835139122,-0.724154593,0.391234675,-1.103712396,2
431024,-1.215934903,-2.483794559,1.221783335,-0.50834441,0.827821612,-1.066366901,2
431025,-0.752364598,-2.787677328,0.66547493,-0.624259498,0.341190966,-1.048028294,2
431030,-1.117056674,-2.67861181,0.969744686,-0.499804789,0.547433323,-1.049793297,2
431033,-0.405526658,0.428758173,-1.38337979,-0.595097644,-0.479275591,-0.612024454,2
431039,-0.070693392,-0.267448658,-0.876873449,-0.303236218,-1.190290279,0.645292647,2
431042,-1.245373966,-2.92084549,0.915155063,1.057113206,0.351316391,-0.268198382,2
431050,-0.620461213,1.331861123,0.511601751,0.91720804,0.135925489,0.334902822,2
431053,-0.654212411,1.326375799,0.493593029,0.981469424,0.139861178,0.366426911,2
431054,-0.061908475,-2.79531941,0.858287724,-0.242852555,-0.457852959,-1.019379154,2
431055,-0.411032381,-2.209525291,1.301633877,-0.327330912,0.206406239,-1.001910264,2
431067,-0.177889763,-2.558737128,1.331520936,-0.429047504,0.276785713,-0.970089618,2
431071,-0.113693595,-1.821351577,1.121600703,-0.328810849,0.438369102,-0.725940341,2
431091,1.082706286,2.288373373,0.667983398,-0.732451236,0.797482902,0.178713647,2
431104,0.4171585,1.601711342,-0.162280098,-0.035553605,0.070341709,0.25948244,2
431106,-3.170658691,0.911608688,-4.877718251,-1.497839175,0.064613047,-0.3985558,2
431108,-3.379107172,0.921689301,-4.304569159,-0.967562737,0.077398441,-0.246252787,2
431109,-3.759251276,0.312795186,-5.986294545,-1.453416572,0.144756996,-0.599750564,2
431110,-3.255873272,0.850466566,-4.330436277,-0.914046564,0.12038423,-0.172405441,2
431111,-3.003453785,0.416218294,-4.65859996,-0.86505872,0.277112763,-0.308348607,2
431114,-3.670257754,0.269959221,-5.975970182,-1.486483541,-0.005400856,-0.643173349,2
431115,-3.153469714,0.240636843,-5.166213492,-0.789400443,0.211338452,-0.226879458,2
431116,-3.017226026,0.912038643,-3.974096935,-0.830811049,-0.066072074,-0.189939091,2
431118,-3.087612567,0.208011563,-5.721877295,-1.245323059,0.574432737,-0.261991651,2
431119,-3.114150379,0.31897143,-5.284361416,-1.081085754,-0.016910193,-0.418439875,2
431120,-3.278295183,0.973375694,-4.720309192,-1.393655201,-0.034101708,-0.418177351,2
431122,-2.129380279,0.226721861,-3.383091577,-0.315286972,-0.057189896,-0.206034553,2
431125,-3.69412359,0.616892144,-5.061750402,-1.288390559,0.167116179,-0.396839757,2
431128,-2.519714496,0.403141909,-3.889524915,-0.4124323,-0.158789938,-0.207013285,2
431131,-2.636825378,0.390204994,-4.160923037,-0.593477379,-0.156851208,-0.28590081,2
431132,-3.542033833,0.192727785,-6.071686233,-1.416708877,0.012555591,-0.55189492,2
431133,-3.071444676,0.296816041,-4.936764112,-0.799457046,-0.047662246,-0.322650878,2
431138,-3.464282029,0.360387082,-5.418210641,-1.159697476,0.259139937,-0.440308476,2
431141,-3.598580711,0.38010738,-5.653937827,-1.388707386,0.255574645,-0.565366784,2
431143,-3.599041325,0.208759167,-6.139578256,-1.443906284,0.223653634,-0.507704043,2
431144,-3.264471277,0.335273726,-5.243354623,-1.09909093,-0.014939225,-0.477588695,2
431146,0.43932742,-0.262318859,-1.256265373,0.719082116,-1.422972367,-0.950405259,2
431176,-0.706001421,-3.370796052,0.959930908,-1.319408685,-0.777825803,0.282039157,2
431177,-1.272644617,-3.196059167,1.015823504,-1.313809896,-0.291250251,0.287923491,2
431235,-1.200866238,0.520771376,-1.547081974,-0.770569957,0.11892336,-0.404112035,2
431236,-1.040433326,0.566341582,-1.406220151,-0.828153307,0.042785821,-0.444208673,2
431237,-1.268370853,0.637120827,-1.397657185,-0.863892776,0.048518689,-0.516046034,2
431239,-1.469122352,0.71782267,-1.324906283,-0.851850375,0.259002469,-0.497011736,2
431241,-1.426295651,0.526988778,-1.571824986,-0.806656736,0.166646409,-0.429940295,2
431242,-1.353865289,0.508357994,-1.523094817,-0.836202932,-0.042388578,-0.500494397,2
431244,-1.525335147,0.570808339,-1.656766405,-0.854230798,0.469033882,-0.407680819,2
431246,-1.306162775,0.498554747,-1.654640661,-0.915593576,-0.06679774,-0.515250639,2
431271,1.460947788,2.203051342,0.330265306,-0.534069056,-0.574765658,-0.041539917,2
431316,-1.351969167,-2.477953432,1.143420166,-0.46489648,0.775072096,-1.088134318,2
431323,-1.072689446,-2.536646164,0.879142705,-0.552067904,1.057024717,-0.872176779,2
431330,-0.907748644,-2.736965405,1.003962664,-0.497302752,0.406390885,-1.076662661,2
431351,0.183884156,0.24742016,0.283567227,0.657963122,-0.885112879,0.060829881,2
431368,-1.178821392,-2.523751238,1.007177115,-0.45178928,0.257606635,-1.195685795,2
431427,1.191302211,2.541860858,0.594678532,-0.874350336,1.188449517,0.555218962,2
431435,1.025996652,2.475264292,0.53957013,-0.604261058,-0.080667123,0.015612942,2
431480,1.555528914,2.428969274,0.429110648,-0.528684121,-0.415826925,-0.203891609,2
431481,0.769747436,3.83377973,0.968786925,-1.92365571,0.58168697,-0.565678393,2
431494,0.018555511,-0.665569618,-1.612211512,-1.425986883,-2.474414666,2.955308903,2
431498,-0.047006306,-1.284995179,-1.895348638,-2.048577653,-3.77953548,5.026867716,2
431506,-0.130908322,-0.256662936,-1.172378878,-1.093786285,-1.765921727,1.825116768,2
431535,-0.192817892,0.520096059,-1.10931766,-0.534930295,-0.262415475,-0.524936509,2
431549,-2.149838907,1.62777518,-2.571662054,-0.766733458,0.466221735,-0.059440546,2
431550,1.07610882,2.506879374,0.593054376,-0.68946346,0.686780713,0.191956048,2
431552,0.100318408,0.196940637,0.249902189,0.586194372,-0.972630789,0.092805158,2
431579,1.700387452,1.734250402,0.720712792,-1.068904673,0.722156099,0.422304089,2
431584,1.348684826,1.99106432,0.749583912,-1.116237062,1.612925479,0.745648933,2
431609,-0.138006879,-2.811801757,0.917966483,-0.289231124,0.176514575,-1.230918058,2
431612,-0.524579803,-2.847526383,0.496932474,-0.560752386,0.293140705,-1.328523909,2
431613,0.601956763,1.599409022,0.755876099,-0.425232015,-0.075887431,-0.087677816,2
431622,-0.738780841,-2.737260797,0.503256332,-0.556892754,0.501618007,-1.337095093,2
431627,3.402907015,-2.911074495,-1.121500238,2.773462681,-0.253699875,0.361822102,2
431633,-0.454388525,-2.815721863,0.697187305,-0.398799697,0.28333337,-1.273727741,2
431641,1.445252165,2.384760923,0.618715504,-0.763883358,-0.048486472,0.038071807,2
431678,1.235612636,2.161008292,0.59442754,-0.645693432,-0.334884883,0.067195305,2
431700,0.150281082,0.678750689,-0.283987809,0.055673919,-0.963780801,-0.446388909,2
431710,0.565936044,1.026281065,0.733315393,-0.515678749,0.939217778,0.225851924,2
431719,1.352693379,0.540817143,0.291904326,-0.324234219,-0.779953606,-0.168101646,2
431725,2.267908644,1.414965574,0.232017754,-0.377942699,-1.011353997,-0.437529432,2
431745,1.424088755,-0.093149851,-0.201527265,0.434979771,-0.951794818,-0.284696664,2
431749,-1.161411159,-3.276768413,-0.072249961,-1.333310441,0.958679203,-0.117122206,2
431750,-1.61876953,-3.314943352,0.49526618,1.579640788,0.473547703,0.745193609,2
431776,-0.92022836,0.195290818,0.284478686,1.930801208,-0.387387966,1.194293281,2
431850,0.796944115,1.035210778,0.907441218,-0.70541986,1.229955949,0.143405566,2
431887,-0.443657297,0.714733702,-0.181328585,-0.894086784,-1.249628891,1.649916663,2
431900,1.313359145,2.046989246,0.560943109,-0.507221676,-0.10686576,-0.168827971,2
431973,-0.030803874,1.6747551,0.361359063,-0.266941767,0.232866956,-0.064961434,2
432019,-1.034553026,-1.829918904,1.541153294,1.580189456,1.100420564,0.221624419,2
432024,-0.878116717,-1.868306818,1.53217299,1.377178801,1.054844565,0.057563634,2
432026,-0.974600731,-1.758362359,1.588196051,1.456105574,1.099203162,0.157287134,2
432027,-0.562949927,0.121585231,0.853922274,-0.170702875,0.13173168,-0.553990825,2
432028,-0.493702021,0.098774821,0.835844276,-0.18311708,0.236109056,-0.497182266,2
